post_id,handle,person_id,timestamp,day,location_tag,post_text,hashtags,ground_truth_flag
UP-SOC-0473,@user_up_473,UP00072,2024-03-31 11:15:00,91,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0474,@user_up_474,UP00311,2024-01-24 10:15:00,24,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0475,@user_up_475,UP00845,2024-05-27 16:15:00,148,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0476,@user_up_476,UP00871,2024-06-27 11:15:00,179,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0477,@user_up_477,UP00878,2024-05-09 16:15:00,130,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0478,@user_up_478,UP00976,2024-08-06 11:15:00,219,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0479,@user_up_479,UP00496,2024-08-19 10:15:00,232,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0480,@user_up_480,UP00024,2024-01-23 14:15:00,23,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0481,@user_up_481,UP00391,2024-04-14 18:15:00,105,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0482,@user_up_482,UP00544,2024-01-14 15:15:00,14,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0483,@user_up_483,UP00440,2024-04-02 12:15:00,93,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0484,@user_up_484,UP00790,2024-04-05 18:15:00,96,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0485,@user_up_485,UP00385,2024-04-14 21:15:00,105,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0486,@user_up_486,UP00580,2024-06-10 12:15:00,162,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0487,@user_up_487,UP00580,2024-02-18 14:15:00,49,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0488,@user_up_488,UP00585,2024-07-19 13:15:00,201,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0489,@user_up_489,UP00229,2024-03-06 18:15:00,66,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0490,@user_up_490,UP00191,2024-08-28 12:15:00,241,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0491,@user_up_491,UP00650,2024-03-22 12:15:00,82,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0492,@user_up_492,UP00436,2024-01-18 14:15:00,18,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0493,@user_up_493,UP00907,2024-03-25 15:15:00,85,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0494,@user_up_494,UP00711,2024-07-24 21:15:00,206,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0495,@user_up_495,UP00482,2024-08-21 23:15:00,234,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0496,@user_up_496,UP00190,2024-05-06 22:15:00,127,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0497,@user_up_497,UP00058,2024-02-14 14:15:00,45,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0498,@user_up_498,UP00628,2024-06-27 18:15:00,179,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0499,@user_up_499,UP00209,2024-04-06 22:15:00,97,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0500,@user_up_500,UP00335,2024-01-07 22:15:00,7,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0501,@user_up_501,UP00612,2024-07-02 15:15:00,184,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0502,@user_up_502,UP00531,2024-06-14 21:15:00,166,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0503,@user_up_503,UP00577,2024-04-28 15:15:00,119,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0504,@user_up_504,UP00104,2024-05-14 11:15:00,135,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0505,@user_up_505,UP00846,2024-03-27 20:15:00,87,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0506,@user_up_506,UP00151,2024-01-19 19:15:00,19,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0507,@user_up_507,UP00677,2024-05-23 22:15:00,144,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0508,@user_up_508,UP00281,2024-08-12 10:15:00,225,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0509,@user_up_509,UP00648,2024-03-02 11:15:00,62,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0510,@user_up_510,UP00544,2024-03-04 13:15:00,64,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0511,@user_up_511,UP00805,2024-04-11 13:15:00,102,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0512,@user_up_512,UP00838,2024-01-12 16:15:00,12,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0513,@user_up_513,UP00838,2024-03-10 15:15:00,70,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0514,@user_up_514,UP00950,2024-04-06 20:15:00,97,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0515,@user_up_515,UP00699,2024-03-28 17:15:00,88,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0516,@user_up_516,UP00454,2024-07-11 23:15:00,193,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0517,@user_up_517,UP00437,2024-02-15 23:15:00,46,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0518,@user_up_518,UP00997,2024-08-10 19:15:00,223,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0519,@user_up_519,UP00356,2024-08-01 17:15:00,214,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0520,@user_up_520,UP00790,2024-07-12 18:15:00,194,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0521,@user_up_521,UP00064,2024-02-24 22:15:00,55,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0522,@user_up_522,UP00482,2024-02-20 12:15:00,51,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0523,@user_up_523,UP00100,2024-05-04 17:15:00,125,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0524,@user_up_524,UP00627,2024-04-28 21:15:00,119,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0525,@user_up_525,UP00529,2024-08-26 19:15:00,239,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0526,@user_up_526,UP00560,2024-01-18 13:15:00,18,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0527,@user_up_527,UP00122,2024-07-27 22:15:00,209,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0528,@user_up_528,UP00418,2024-03-12 21:15:00,72,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0529,@user_up_529,UP00305,2024-08-24 17:15:00,237,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0530,@user_up_530,UP00759,2024-05-25 21:15:00,146,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0531,@user_up_531,UP00134,2024-02-02 15:15:00,33,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0532,@user_up_532,UP00941,2024-01-12 22:15:00,12,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0533,@user_up_533,UP00818,2024-04-12 22:15:00,103,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0534,@user_up_534,UP00641,2024-08-01 14:15:00,214,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0535,@user_up_535,UP00867,2024-04-27 20:15:00,118,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0536,@user_up_536,UP00501,2024-04-12 12:15:00,103,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0537,@user_up_537,UP00699,2024-04-09 20:15:00,100,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0538,@user_up_538,UP00817,2024-03-01 19:15:00,61,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0539,@user_up_539,UP00501,2024-08-22 17:15:00,235,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0540,@user_up_540,UP00032,2024-08-17 18:15:00,230,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0541,@user_up_541,UP00764,2024-06-11 22:15:00,163,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0542,@user_up_542,UP00799,2024-06-25 20:15:00,177,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0543,@user_up_543,UP00577,2024-02-06 16:15:00,37,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0544,@user_up_544,UP00005,2024-04-22 11:15:00,113,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0545,@user_up_545,UP00266,2024-07-22 23:15:00,204,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0546,@user_up_546,UP00410,2024-07-23 10:15:00,205,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0547,@user_up_547,UP00704,2024-06-29 14:15:00,181,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0548,@user_up_548,UP00693,2024-07-21 12:15:00,203,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0549,@user_up_549,UP00477,2024-06-11 14:15:00,163,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0550,@user_up_550,UP00100,2024-04-18 15:15:00,109,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0551,@user_up_551,UP00301,2024-08-28 19:15:00,241,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0552,@user_up_552,UP00645,2024-05-30 18:15:00,151,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0553,@user_up_553,UP00048,2024-04-27 19:15:00,118,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0554,@user_up_554,UP00005,2024-08-19 19:15:00,232,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0555,@user_up_555,UP00481,2024-02-22 14:15:00,53,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0556,@user_up_556,UP00283,2024-03-11 19:15:00,71,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0557,@user_up_557,UP00903,2024-02-15 11:15:00,46,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0558,@user_up_558,UP00062,2024-03-03 15:15:00,63,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0559,@user_up_559,UP00712,2024-07-25 16:15:00,207,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0560,@user_up_560,UP00953,2024-08-11 18:15:00,224,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0561,@user_up_561,UP00686,2024-05-09 20:15:00,130,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0562,@user_up_562,UP00855,2024-07-19 20:15:00,201,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0563,@user_up_563,UP00977,2024-07-25 22:15:00,207,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0564,@user_up_564,UP00312,2024-07-25 18:15:00,207,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0565,@user_up_565,UP00391,2024-02-08 16:15:00,39,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0566,@user_up_566,UP00846,2024-07-07 16:15:00,189,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0567,@user_up_567,UP00211,2024-07-24 12:15:00,206,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0568,@user_up_568,UP00499,2024-04-04 18:15:00,95,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0569,@user_up_569,UP00378,2024-06-09 19:15:00,161,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0570,@user_up_570,UP00716,2024-06-28 12:15:00,180,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0571,@user_up_571,UP00494,2024-08-22 20:15:00,235,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0572,@user_up_572,UP00660,2024-04-02 23:15:00,93,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0573,@user_up_573,UP00693,2024-03-18 21:15:00,78,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0574,@user_up_574,UP00702,2024-06-08 17:15:00,160,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0575,@user_up_575,UP00940,2024-07-12 18:15:00,194,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0576,@user_up_576,UP00232,2024-07-02 19:15:00,184,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0577,@user_up_577,UP00514,2024-02-13 10:15:00,44,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0578,@user_up_578,UP00190,2024-06-14 14:15:00,166,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0579,@user_up_579,UP00241,2024-07-12 13:15:00,194,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0580,@user_up_580,UP00399,2024-04-15 12:15:00,106,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0581,@user_up_581,UP00635,2024-03-07 11:15:00,67,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0582,@user_up_582,UP00089,2024-04-09 19:15:00,100,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0583,@user_up_583,UP00023,2024-05-21 18:15:00,142,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0584,@user_up_584,UP00437,2024-08-15 12:15:00,228,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0585,@user_up_585,UP00781,2024-03-01 15:15:00,61,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0586,@user_up_586,UP00910,2024-03-19 19:15:00,79,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0587,@user_up_587,UP00524,2024-01-18 14:15:00,18,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0588,@user_up_588,UP00774,2024-06-08 17:15:00,160,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0589,@user_up_589,UP00827,2024-06-19 17:15:00,171,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0590,@user_up_590,UP00283,2024-07-17 21:15:00,199,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0591,@user_up_591,UP00645,2024-01-09 17:15:00,9,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0592,@user_up_592,UP00149,2024-04-13 17:15:00,104,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0593,@user_up_593,UP00366,2024-07-07 22:15:00,189,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0594,@user_up_594,UP00713,2024-06-09 22:15:00,161,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0595,@user_up_595,UP00986,2024-07-18 23:15:00,200,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0596,@user_up_596,UP00201,2024-03-27 11:15:00,87,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0597,@user_up_597,UP00757,2024-04-17 20:15:00,108,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0598,@user_up_598,UP00179,2024-04-08 12:15:00,99,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0599,@user_up_599,UP00915,2024-04-05 18:15:00,96,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0600,@user_up_600,UP00894,2024-05-19 15:15:00,140,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
